Cluster	Motif 1	Motif 2	Number of genes in cluster with both motifs	Total number of genes with both motifs	Number of genes in cluster	Raw p-value	Adjusted p-value (BH)	Adjusted p-value (Bonf)	Adjusted p-value (Global Bonf)	Genes
pericycle	KAN4_2	ORA47	18	813	451	0.153975	0.6159	1	1	AT1G02220;AT1G31050;AT1G55740;AT1G62710;AT2G24940;AT2G40900;AT2G45760;AT3G01210;AT3G53980;AT3G63110;AT4G15990;AT4G28400;AT4G33770;AT4G39950;AT5G04340;AT5G13740;AT5G52310;AT5G59090;
pericycle	KAN4_2	ORA47_2	13	824	451	0.645628	0.645628	1	1	AT1G02220;AT1G21100;AT1G31050;AT2G24940;AT2G45760;AT3G18280;AT3G60490;AT4G15990;AT4G27970;AT4G28400;AT4G39675;AT5G54130;AT5G60580;
pericycle	KAN4_2	PIF3	18	883	451	0.246306	0.64355	1	1	AT1G02220;AT1G11080;AT1G31050;AT1G73660;AT2G28780;AT2G29660;AT2G38390;AT2G39510;AT2G40900;AT3G10910;AT3G47620;AT3G53980;AT4G15990;AT4G37790;AT4G39950;AT5G04370;AT5G13740;AT5G19600;
pericycle	KAN4_2	PIF4	14	792	451	0.477386	0.64355	1	1	AT1G62710;AT1G63720;AT1G73660;AT2G18196;AT2G29660;AT2G40900;AT2G45760;AT3G21600;AT3G63110;AT4G37790;AT5G04370;AT5G09220;AT5G13740;AT5G14880;
pericycle	KAN4_2	PIF5	15	812	451	0.406643	0.64355	1	1	AT1G63720;AT1G73660;AT2G18196;AT2G18560;AT2G28780;AT2G29660;AT2G38390;AT2G40900;AT2G45760;AT3G21600;AT3G53980;AT3G63110;AT4G15990;AT4G39950;AT5G13740;
pericycle	KAN4_2	RAP2.3	14	822	451	0.533661	0.64355	1	1	AT1G02220;AT1G21100;AT1G31050;AT2G18560;AT2G24940;AT2G45760;AT3G18280;AT3G60490;AT4G15990;AT4G28400;AT4G39675;AT5G04340;AT5G54130;AT5G60580;
pericycle	KAN4_2	RAP2.3_2	15	814	451	0.410324	0.64355	1	1	AT1G02220;AT1G21100;AT1G31050;AT2G18560;AT2G24940;AT2G45760;AT3G18280;AT3G60490;AT4G15990;AT4G28400;AT4G39675;AT5G03610;AT5G04340;AT5G54130;AT5G60580;
pericycle	KAN4_2	RAP2.3_3ARY	14	758	451	0.412535	0.64355	1	1	AT1G02220;AT1G11080;AT1G21100;AT1G31050;AT1G62710;AT2G24940;AT3G18280;AT3G60490;AT3G61850;AT4G15990;AT4G27970;AT4G28400;AT5G03610;AT5G04340;
pericycle	KAN4_2	RAP2.6	16	826	451	0.330888	0.64355	1	1	AT1G02220;AT1G21100;AT1G31050;AT2G18560;AT2G24940;AT2G45760;AT3G18280;AT3G60490;AT4G15990;AT4G27970;AT4G28400;AT4G36710;AT4G39675;AT5G54130;AT5G60580;AT5G65660;
pericycle	KAN4_2	RAP2.6_2	17	791	451	0.192264	0.618512	1	1	AT1G02220;AT1G21100;AT1G31050;AT2G18560;AT2G24940;AT2G40900;AT2G45760;AT3G18280;AT3G60490;AT3G62040;AT4G15990;AT4G27970;AT4G28400;AT4G39675;AT5G03610;AT5G04340;AT5G54130;
pericycle	KAN4_2	RAP2.6_3ARY	13	754	451	0.51726	0.64355	1	1	AT1G21100;AT1G61820;AT2G24940;AT3G60490;AT4G27970;AT4G28400;AT4G39675;AT4G39950;AT5G04340;AT5G04370;AT5G52310;AT5G54130;AT5G59090;
pericycle	KAN4_2	REM1	21	770	451	0.0235073	0.260515	1	1	AT1G10380;AT1G64590;AT1G71692;AT1G78120;AT2G28780;AT2G38390;AT3G10910;AT3G15990;AT3G18280;AT3G47620;AT4G15990;AT4G27970;AT4G33770;AT4G35160;AT4G37650;AT4G39675;AT5G03610;AT5G43380;AT5G54130;AT5G54660;AT5G63710;
pericycle	KAN4_2	REM1_2	22	874	451	0.0442555	0.354044	1	1	AT1G21140;AT1G23800;AT1G31050;AT1G55740;AT1G61820;AT1G62710;AT1G63720;AT1G71692;AT1G73660;AT2G45760;AT2G47400;AT3G21600;AT3G23250;AT3G62040;AT3G63110;AT4G15990;AT4G35160;AT5G04340;AT5G04370;AT5G13740;AT5G52050;AT5G52310;
pericycle	KAN4_2	RRTF1	14	814	451	0.518806	0.64355	1	1	AT1G02220;AT1G21100;AT1G31050;AT2G18560;AT2G24940;AT2G45760;AT3G18280;AT3G60490;AT4G15990;AT4G28400;AT4G33770;AT4G39675;AT5G54130;AT5G60580;
pericycle	KAN4_2	RRTF1_2	12	770	451	0.659346	0.659346	1	1	AT1G02220;AT1G21100;AT1G31050;AT2G24940;AT3G18280;AT3G60490;AT4G15990;AT4G28400;AT5G03610;AT5G54130;AT5G60580;AT5G62770;
pericycle	KAN4_2	RRTF1_3ARY	13	792	451	0.58898	0.64355	1	1	AT1G21100;AT1G31050;AT2G24940;AT2G45760;AT3G01210;AT3G18280;AT3G60490;AT4G15990;AT4G28400;AT5G03610;AT5G54130;AT5G60580;AT5G62770;
pericycle	KAN4_2	RVE1	12	629	451	0.381951	0.64355	1	1	AT1G12200;AT1G30360;AT1G30760;AT1G63720;AT1G71870;AT3G01210;AT3G01260;AT4G39950;AT5G25620;AT5G27350;AT5G63710;AT5G65660;
pericycle	KAN4_2	RVE1_2	18	707	451	0.0590118	0.413082	1	1	AT1G18880;AT1G21100;AT1G55740;AT1G62710;AT1G71870;AT1G78120;AT2G16400;AT2G17640;AT2G18196;AT2G37460;AT2G39220;AT2G40390;AT3G01260;AT3G10910;AT4G35160;AT4G36410;AT4G37650;AT4G37790;
pericycle	KAN4_2	SPL1	13	873	451	0.723767	0.723767	1	1	AT1G02220;AT1G61820;AT1G64610;AT1G73660;AT2G38390;AT3G23250;AT3G47510;AT3G63110;AT4G27970;AT4G31730;AT5G03610;AT5G13740;AT5G65660;
pericycle	KAN4_2	SPL1_2	12	785	451	0.684798	0.684798	1	1	AT1G23800;AT1G55740;AT1G64610;AT2G28780;AT2G45760;AT3G23250;AT4G27970;AT5G09220;AT5G13740;AT5G52050;AT5G62770;AT5G65660;
pericycle	KAN4_2	SPL7	20	775	451	0.0432847	0.346278	1	1	AT1G02220;AT1G23800;AT1G31050;AT1G64610;AT1G71692;AT2G24580;AT2G29660;AT2G37460;AT2G45760;AT3G23250;AT3G60490;AT4G15990;AT4G27970;AT4G39950;AT5G04370;AT5G13740;AT5G16720;AT5G48480;AT5G59090;AT5G62770;
pericycle	KAN4_2	STY1	14	848	451	0.580883	0.64355	1	1	AT1G21100;AT1G21140;AT1G64590;AT2G07680;AT2G30540;AT2G37460;AT2G39220;AT3G01210;AT3G47510;AT4G15990;AT4G33770;AT5G04340;AT5G10210;AT5G64240;
pericycle	KAN4_2	STY1_2	19	878	451	0.168741	0.618512	1	1	AT1G11080;AT1G31050;AT1G71692;AT1G71870;AT2G29060;AT2G30540;AT2G39220;AT2G40390;AT3G01260;AT3G62040;AT4G31730;AT4G35160;AT4G36410;AT4G36710;AT4G39950;AT5G04340;AT5G19600;AT5G43380;AT5G65660;
pericycle	KAN4_2	TCP15	20	804	451	0.0586704	0.410693	1	1	AT1G10380;AT1G21100;AT1G55740;AT2G18560;AT2G39510;AT2G43910;AT2G47400;AT3G10910;AT3G18280;AT3G47510;AT3G47620;AT3G60490;AT4G27970;AT4G36710;AT5G13740;AT5G14880;AT5G52310;AT5G56530;AT5G62770;AT5G63710;
pericycle	KAN4_2	TCP16	25	781	451	0.00200981	0.0703432	0.906422	1	AT1G21100;AT1G31050;AT1G55740;AT1G64590;AT1G64700;AT2G16400;AT2G17640;AT2G18560;AT2G39510;AT2G40900;AT2G43910;AT2G47400;AT3G10910;AT3G21600;AT3G47620;AT3G60490;AT4G27970;AT4G35160;AT4G36710;AT5G04340;AT5G13740;AT5G14880;AT5G24660;AT5G56530;AT5G62770;
pericycle	KAN4_2	TCP23	18	785	451	0.123382	0.537367	1	1	AT1G10380;AT1G21100;AT1G55740;AT1G59740;AT2G18560;AT2G26170;AT2G47400;AT3G10910;AT3G18280;AT3G47510;AT3G47620;AT3G60490;AT4G27970;AT4G36710;AT5G13740;AT5G14880;AT5G62770;AT5G63710;
pericycle	KAN4_2	TGA2	23	822	451	0.0140075	0.209714	1	1	AT1G23800;AT1G30760;AT1G73660;AT2G28780;AT2G37460;AT2G40900;AT2G45760;AT3G01210;AT3G21600;AT3G23250;AT3G53980;AT3G60490;AT4G28400;AT4G33770;AT4G39675;AT5G04370;AT5G27350;AT5G48480;AT5G52310;AT5G59090;AT5G60580;AT5G62770;AT5G63710;
pericycle	KAN4_2	TGA2_2	17	776	451	0.172565	0.618512	1	1	AT1G11080;AT1G71692;AT2G18560;AT2G24940;AT2G28780;AT2G40900;AT2G45760;AT3G01210;AT3G60490;AT4G27970;AT4G33770;AT4G37790;AT4G39950;AT5G13740;AT5G27350;AT5G43380;AT5G62770;
pericycle	KAN4_2	TOE1	12	738	451	0.601524	0.64355	1	1	AT1G12200;AT1G55740;AT1G64610;AT1G64700;AT2G17640;AT2G29660;AT2G38390;AT5G03610;AT5G04370;AT5G13740;AT5G48480;AT5G65660;
pericycle	KAN4_2	TOE1_2	6	701	451	0.980378	0.980378	1	1	AT1G11080;AT1G31050;AT1G71692;AT3G01210;AT3G23250;AT5G04340;
pericycle	KAN4_2	TOE1_3ARY	10	744	451	0.814733	0.814733	1	1	AT1G02220;AT1G73660;AT2G24580;AT2G25790;AT2G29660;AT3G47620;AT4G39675;AT5G04340;AT5G16720;AT5G64240;
pericycle	KAN4_2	TOE2	12	776	451	0.669661	0.669661	1	1	AT1G12200;AT1G55740;AT1G64610;AT2G17640;AT2G29660;AT2G38390;AT3G63110;AT5G03610;AT5G04370;AT5G13740;AT5G48480;AT5G65660;
pericycle	KAN4_2	TOE2_2	9	708	451	0.852216	0.852216	1	1	AT1G11080;AT1G31050;AT1G71692;AT2G47400;AT3G01210;AT3G10910;AT5G03610;AT5G04340;AT5G10210;
pericycle	KAN4_2	TOE2_3ARY	8	766	451	0.950021	0.950021	1	1	AT1G55740;AT2G24580;AT2G25790;AT2G29660;AT5G04340;AT5G16720;AT5G54130;AT5G60580;
pericycle	KAN4_2	WOX13	18	748	451	0.0890321	0.475586	1	1	AT1G02220;AT1G12200;AT1G21100;AT1G31050;AT1G59740;AT1G71692;AT1G73660;AT2G01950;AT2G07680;AT2G30540;AT2G40900;AT3G47620;AT4G28400;AT4G33770;AT4G36710;AT5G03610;AT5G13740;AT5G27350;
pericycle	KAN4_2	WOX13_2	19	905	451	0.202259	0.618512	1	1	AT1G12200;AT1G21100;AT1G62710;AT1G73660;AT2G18196;AT2G24940;AT2G29660;AT2G38390;AT2G40390;AT3G23250;AT4G37790;AT4G39675;AT5G09220;AT5G19600;AT5G24660;AT5G25620;AT5G42030;AT5G52310;AT5G54660;
pericycle	KAN4_2	WRKY12	14	876	451	0.629454	0.64355	1	1	AT1G18880;AT1G31050;AT1G78120;AT2G28780;AT2G45760;AT3G01210;AT3G10910;AT3G15990;AT3G18280;AT3G47620;AT4G27970;AT4G33770;AT4G37790;AT5G03610;
pericycle	KAN4_2	WRKY18	11	863	451	0.870088	0.870088	1	1	AT1G18880;AT1G30360;AT1G31050;AT2G26170;AT2G45760;AT3G10910;AT3G15990;AT4G27970;AT4G39950;AT5G03610;AT5G19600;
pericycle	KAN4_2	WRKY38	14	862	451	0.605501	0.64355	1	1	AT1G02220;AT1G21100;AT1G59740;AT2G28780;AT2G45760;AT3G01210;AT3G10910;AT3G18280;AT3G47620;AT4G27970;AT4G37790;AT4G39950;AT5G03610;AT5G19600;
pericycle	KAN4_2	WRKY45	13	860	451	0.704143	0.704143	1	1	AT1G21100;AT1G59740;AT1G78120;AT2G28780;AT2G45760;AT3G01210;AT3G15990;AT3G18280;AT3G47620;AT4G27970;AT4G37790;AT5G03610;AT5G19600;
pericycle	KAN4_2	YAB1	15	678	451	0.181408	0.618512	1	1	AT1G31050;AT1G55740;AT1G61820;AT1G71870;AT1G78120;AT2G01950;AT2G07680;AT2G18196;AT2G37460;AT2G39220;AT3G54720;AT3G61210;AT3G61850;AT4G15990;AT5G65660;
pericycle	KAN4_2	YAB5	22	771	451	0.0130886	0.19633	1	1	AT1G02220;AT1G21140;AT1G23800;AT1G55740;AT1G61820;AT1G64590;AT2G28780;AT2G29060;AT2G40390;AT3G01260;AT3G03270;AT3G18280;AT3G47510;AT4G15990;AT4G35160;AT4G39675;AT5G10210;AT5G48480;AT5G54130;AT5G56530;AT5G62770;AT5G64240;
pericycle	KAN4_2	ZAT14	18	819	451	0.161032	0.618512	1	1	AT1G12200;AT1G61820;AT1G64590;AT1G78120;AT2G01950;AT2G18196;AT2G25790;AT2G40390;AT3G01260;AT3G15990;AT3G18280;AT3G21600;AT4G27970;AT4G31730;AT4G35160;AT5G03610;AT5G19600;AT5G54660;
pericycle	KAN4_2	ZAT18	20	809	451	0.0616673	0.430089	1	1	AT1G11080;AT1G61820;AT1G62710;AT1G63720;AT1G64590;AT1G78120;AT2G18196;AT2G25790;AT2G40900;AT3G01210;AT3G01260;AT3G03270;AT3G18280;AT3G21600;AT3G60490;AT4G27970;AT4G35160;AT5G03610;AT5G04340;AT5G13740;
pericycle	KAN4_2	ZAT2	9	828	451	0.944068	0.944068	1	1	AT1G11080;AT1G71870;AT2G39220;AT2G39510;AT2G40390;AT3G01260;AT4G15990;AT4G35160;AT4G39950;
pericycle	KAN4_2	ZAT6	29	787	451	9.12587e-05	0.0113161	0.0411577	1	AT1G21140;AT1G23800;AT1G30760;AT1G44800;AT1G59740;AT1G64590;AT1G71692;AT2G01950;AT2G24580;AT2G25790;AT2G26170;AT2G29660;AT2G37460;AT2G38390;AT2G40900;AT3G47510;AT3G53980;AT3G60490;AT4G27970;AT4G28400;AT4G35160;AT5G03610;AT5G04370;AT5G14880;AT5G19600;AT5G52050;AT5G54130;AT5G54660;AT5G56530;
pericycle	LBD16	MYB111	11	885	451	0.88904	0.88904	1	1	AT1G31710;AT1G77760;AT2G38390;AT3G49690;AT3G51710;AT3G51820;AT3G54600;AT3G62150;AT4G30450;AT5G43380;AT5G56760;
pericycle	LBD16	MYB111_2	10	881	451	0.933766	0.933766	1	1	AT1G31710;AT1G77760;AT1G79520;AT3G49690;AT3G51820;AT3G54600;AT4G21350;AT4G28250;AT5G43380;AT5G56760;
pericycle	LBD16	MYB46	12	901	451	0.84112	0.84112	1	1	AT1G31710;AT1G77760;AT2G38390;AT3G49690;AT3G51710;AT3G51820;AT3G54600;AT3G62150;AT4G30450;AT4G36410;AT5G43380;AT5G56760;
pericycle	LBD16	MYB46_2	7	986	451	0.997997	0.997997	1	1	AT1G48300;AT1G73660;AT2G38390;AT3G51820;AT4G11960;AT4G21350;AT4G28250;
pericycle	LBD16	MYB52	7	934	451	0.996311	0.996311	1	1	AT1G48300;AT1G70210;AT3G51820;AT4G04830;AT4G28250;AT5G56760;AT5G62770;
pericycle	LBD16	MYB52_2	13	852	451	0.691659	0.691659	1	1	AT1G11840;AT1G48300;AT1G78580;AT1G79520;AT2G47400;AT3G43270;AT3G51820;AT3G62150;AT4G11960;AT4G21350;AT4G28250;AT5G43380;AT5G62770;
pericycle	LBD16	MYB55	10	969	451	0.968896	0.968896	1	1	AT1G31710;AT1G48300;AT1G48600;AT1G77760;AT3G49690;AT3G51820;AT3G62150;AT4G16000;AT4G28250;AT5G56760;
pericycle	LBD16	MYB55_2	9	915	451	0.974652	0.974652	1	1	AT1G48300;AT1G73660;AT1G78580;AT2G38390;AT3G51820;AT3G54600;AT4G11960;AT4G21350;AT4G28250;
pericycle	LBD16	MYB59	10	952	451	0.963818	0.963818	1	1	AT1G31710;AT2G38390;AT3G48520;AT3G51710;AT3G62150;AT4G28250;AT4G30450;AT4G36410;AT5G43380;AT5G56760;
pericycle	LBD16	MYC2	11	822	451	0.828002	0.828002	1	1	AT1G48300;AT1G70210;AT1G73660;AT1G79520;AT2G47400;AT3G44990;AT3G48520;AT3G51820;AT4G27520;AT5G37990;AT5G59080;
pericycle	LBD16	MYC3	9	814	451	0.936878	0.936878	1	1	AT1G48300;AT1G70210;AT1G73660;AT2G47400;AT3G48520;AT3G51820;AT4G27520;AT5G37990;AT5G59080;
pericycle	LBD16	MYC4	10	818	451	0.891105	0.891105	1	1	AT1G48300;AT1G70210;AT1G73660;AT1G79520;AT3G48520;AT3G51820;AT3G62070;AT4G04830;AT4G27520;AT5G59080;
pericycle	LBD16	ORA47	5	879	451	0.999268	0.999268	1	1	AT1G11840;AT1G48300;AT3G63110;AT4G21350;AT5G56760;
pericycle	LBD16	ORA47_2	4	629	451	0.99446	0.99446	1	1	AT1G11840;AT2G24940;AT4G28250;AT5G56760;
pericycle	LBD16	PIF3	11	754	451	0.736906	0.736906	1	1	AT1G48300;AT1G73660;AT2G28780;AT3G51820;AT3G62150;AT3G63520;AT4G16000;AT4G27520;AT5G37990;AT5G56760;AT5G59080;
pericycle	LBD16	PIF4	8	822	451	0.970569	0.970569	1	1	AT1G48300;AT1G70210;AT1G73660;AT3G48520;AT3G51820;AT4G27520;AT5G37990;AT5G59080;
pericycle	LBD16	PIF5	7	796	451	0.982911	0.982911	1	1	AT1G48300;AT1G73660;AT2G28780;AT3G63520;AT4G04830;AT4G27520;AT5G59080;
pericycle	LBD16	RAP2.3	2	604	451	0.999667	0.999667	1	1	AT1G11840;AT5G56760;
pericycle	LBD16	RAP2.3_2	2	468	451	0.997163	0.997163	1	1	AT1G11840;AT5G56760;
pericycle	LBD16	RAP2.3_3ARY	4	624	451	0.994085	0.994085	1	1	AT1G11840;AT3G51820;AT4G04830;AT5G56760;
pericycle	LBD16	RAP2.6	3	633	451	0.998718	0.998718	1	1	AT1G11840;AT4G28250;AT5G56760;
pericycle	LBD16	RAP2.6_2	4	480	451	0.964074	0.964074	1	1	AT1G11840;AT1G48300;AT3G51820;AT5G54130;
pericycle	LBD16	RAP2.6_3ARY	7	741	451	0.969793	0.969793	1	1	AT1G11840;AT1G48300;AT2G24940;AT3G43270;AT4G04830;AT5G54130;AT5G56760;
pericycle	LBD16	REM1	11	783	451	0.779115	0.779115	1	1	AT1G48300;AT1G48600;AT1G79520;AT2G28780;AT2G31280;AT2G38390;AT3G25560;AT3G54600;AT5G37990;AT5G43380;AT5G54130;
pericycle	LBD16	REM1_2	7	615	451	0.900131	0.900131	1	1	AT1G31710;AT1G70210;AT1G73660;AT2G47400;AT3G63110;AT4G25490;AT4G30450;
pericycle	LBD16	RRTF1	3	621	451	0.998474	0.998474	1	1	AT1G11840;AT2G24940;AT4G04830;
pericycle	LBD16	RRTF1_2	1	396	451	0.998923	0.998923	1	1	AT1G11840;
pericycle	LBD16	RRTF1_3ARY	3	536	451	0.994849	0.994849	1	1	AT1G11840;AT4G04830;AT5G56760;
pericycle	LBD16	RVE1	11	769	451	0.759366	0.759366	1	1	AT1G48300;AT1G53440;AT1G79520;AT2G38390;AT2G41370;AT3G51710;AT3G62070;AT4G16000;AT4G25490;AT4G36060;AT4G36410;
pericycle	LBD16	RVE1_2	12	807	451	0.720046	0.720046	1	1	AT1G78580;AT2G38390;AT2G41370;AT3G62070;AT3G62150;AT3G63110;AT4G11960;AT4G16000;AT4G25490;AT4G28250;AT4G36060;AT4G36410;
pericycle	LBD16	SPL1	8	825	451	0.971415	0.971415	1	1	AT1G48300;AT1G70210;AT1G73660;AT2G38390;AT3G45160;AT3G63110;AT4G25490;AT5G56760;
pericycle	LBD16	SPL1_2	9	569	451	0.631805	0.64355	1	1	AT1G11840;AT1G48300;AT1G70210;AT2G38390;AT3G44990;AT3G63110;AT4G21350;AT4G25490;AT5G62770;
pericycle	LBD16	SPL7	7	994	451	0.998179	0.998179	1	1	AT1G48300;AT1G70210;AT2G38390;AT3G43270;AT3G45160;AT4G21350;AT5G62770;
pericycle	LBD16	STY1	0	792	451	0.99944	0.99944	1	1	
pericycle	LBD16	STY1_2	6	908	451	0.998281	0.998281	1	1	AT1G55610;AT2G31280;AT3G43270;AT3G51710;AT4G36410;AT5G43380;
pericycle	LBD16	TCP15	8	987	451	0.994678	0.994678	1	1	AT1G31710;AT1G78580;AT2G47400;AT3G51820;AT3G63520;AT4G25490;AT4G28250;AT5G62770;
pericycle	LBD16	TCP16	12	951	451	0.886714	0.886714	1	1	AT1G31710;AT1G48600;AT1G77760;AT1G78580;AT1G79520;AT2G47400;AT3G51710;AT3G51820;AT3G63520;AT4G25490;AT5G59080;AT5G62770;
pericycle	LBD16	TCP23	8	1003	451	0.995538	0.995538	1	1	AT1G31710;AT2G47400;AT3G43270;AT3G51820;AT3G63520;AT4G25490;AT4G28250;AT5G62770;
pericycle	LBD16	TGA2	12	850	451	0.781408	0.781408	1	1	AT1G73660;AT1G78580;AT2G28780;AT3G44990;AT3G45160;AT3G48520;AT3G49690;AT3G51710;AT3G62150;AT4G28250;AT5G59080;AT5G62770;
pericycle	LBD16	TGA2_2	11	977	451	0.945415	0.945415	1	1	AT1G70210;AT1G78580;AT2G18570;AT2G24940;AT2G28780;AT3G44990;AT3G48520;AT4G04830;AT4G11960;AT4G25490;AT5G62770;
pericycle	LBD16	TOE1	6	647	451	0.964948	0.964948	1	1	AT1G48300;AT1G55610;AT2G18570;AT2G38390;AT3G44990;AT5G56760;
pericycle	LBD16	TOE1_2	6	728	451	0.985459	0.985459	1	1	AT1G70210;AT2G31280;AT4G25490;AT4G27520;AT4G30450;AT5G56760;
pericycle	LBD16	TOE1_3ARY	8	821	451	0.970282	0.970282	1	1	AT1G48300;AT1G73660;AT1G77760;AT2G18570;AT2G31280;AT3G54600;AT3G62150;AT4G16000;
pericycle	LBD16	TOE2	4	715	451	0.998249	0.998249	1	1	AT1G48300;AT1G55610;AT2G18570;AT2G38390;
pericycle	LBD16	TOE2_2	8	698	451	0.908754	0.908754	1	1	AT1G31710;AT1G48300;AT1G70210;AT2G31280;AT4G27520;AT4G30450;AT5G37990;AT5G56760;
pericycle	LBD16	TOE2_3ARY	11	742	451	0.717976	0.717976	1	1	AT1G48300;AT1G77760;AT1G79520;AT2G18570;AT2G31280;AT3G54600;AT3G62150;AT4G16000;AT4G27520;AT4G30450;AT5G54130;
pericycle	LBD16	WOX13	8	847	451	0.976974	0.976974	1	1	AT1G48300;AT1G73660;AT3G25560;AT3G45160;AT3G63520;AT4G04830;AT4G28250;AT5G59080;
pericycle	LBD16	WOX13_2	7	729	451	0.965917	0.965917	1	1	AT1G70210;AT1G73660;AT2G24940;AT2G31280;AT2G38390;AT3G48520;AT4G30450;
pericycle	LBD16	WRKY12	3	930	451	0.999986	0.999986	1	1	AT1G53440;AT2G28780;AT5G56760;
pericycle	LBD16	WRKY18	1	846	451	1	1	1	1	AT5G37990;
pericycle	LBD16	WRKY38	4	913	451	0.999893	0.999893	1	1	AT1G53440;AT2G28780;AT4G11960;AT5G56760;
pericycle	LBD16	WRKY45	5	877	451	0.999248	0.999248	1	1	AT1G31710;AT1G53440;AT2G28780;AT4G25490;AT5G56760;
pericycle	LBD16	YAB1	8	652	451	0.86674	0.86674	1	1	AT2G24940;AT2G47400;AT3G45160;AT3G51820;AT3G54600;AT4G11960;AT4G16000;AT4G30450;
pericycle	LBD16	YAB5	6	704	451	0.981014	0.981014	1	1	AT1G73660;AT2G28780;AT3G48520;AT4G04830;AT5G54130;AT5G62770;
pericycle	LBD16	ZAT14	4	868	451	0.999795	0.999795	1	1	AT2G31280;AT3G48520;AT3G51710;AT3G54600;
pericycle	LBD16	ZAT18	5	879	451	0.999268	0.999268	1	1	AT1G48600;AT2G31280;AT3G51820;AT3G54600;AT4G28250;
pericycle	LBD16	ZAT2	3	1178	451	1	1	1	1	AT3G62070;AT3G63520;AT5G37990;
pericycle	LBD16	ZAT6	10	736	451	0.804496	0.804496	1	1	AT1G78580;AT2G38390;AT3G43270;AT3G48520;AT3G49690;AT4G30450;AT5G37990;AT5G54130;AT5G56760;AT5G59080;
pericycle	MYB111	MYB111_2	0	0	451	1	1	1	1	
pericycle	MYB111	MYB46	0	0	451	1	1	1	1	
pericycle	MYB111	MYB46_2	4	170	451	0.327127	0.64355	1	1	AT1G28400;AT2G33770;AT3G45680;AT4G13770;
pericycle	MYB111	MYB52	8	427	451	0.439258	0.64355	1	1	AT1G56600;AT1G64610;AT3G19370;AT3G50700;AT3G62040;AT4G23500;AT4G39320;AT5G56760;
pericycle	MYB111	MYB52_2	1	65	451	0.671968	0.671968	1	1	AT5G24310;
pericycle	MYB111	MYB55	0	10	451	0.011384	0.182144	1	1	
pericycle	MYB111	MYB55_2	1	20	451	0.290131	0.64355	1	1	AT3G45680;
pericycle	MYB111	MYB59	0	14	451	1	1	1	1	
pericycle	MYB111	MYC2	21	927	451	0.112007	0.537367	1	1	AT1G09960;AT1G24575;AT1G44800;AT1G56600;AT1G61820;AT1G68620;AT1G77760;AT2G22190;AT2G29660;AT2G30860;AT2G33770;AT2G36120;AT3G14440;AT3G19710;AT3G51820;AT3G62260;AT4G27560;AT5G05250;AT5G10170;AT5G19530;AT5G65280;
pericycle	MYB111	MYC3	23	942	451	0.0532713	0.374753	1	1	AT1G09960;AT1G24530;AT1G24575;AT1G44800;AT1G56600;AT1G68620;AT1G77760;AT2G22190;AT2G28250;AT2G29660;AT2G30860;AT2G33770;AT2G36120;AT3G14440;AT3G19710;AT3G51820;AT3G62260;AT4G27560;AT4G37790;AT5G05250;AT5G10170;AT5G56760;AT5G65280;
pericycle	MYB111	MYC4	25	944	451	0.0197811	0.243223	1	1	AT1G09960;AT1G24530;AT1G24575;AT1G44800;AT1G56600;AT1G61820;AT1G68620;AT1G77760;AT2G22190;AT2G22860;AT2G29660;AT2G30860;AT2G33770;AT2G36120;AT2G38390;AT3G14440;AT3G19710;AT3G51820;AT3G62260;AT4G27560;AT5G05250;AT5G10170;AT5G19530;AT5G56760;AT5G65280;
pericycle	MYB111	ORA47	8	386	451	0.334221	0.64355	1	1	AT1G24575;AT1G56600;AT1G68740;AT3G45680;AT3G62740;AT5G56760;AT5G62350;AT5G65280;
pericycle	MYB111	ORA47_2	6	689	451	0.977627	0.977627	1	1	AT1G70670;AT2G22860;AT4G27560;AT5G56760;AT5G62350;AT5G65280;
pericycle	MYB111	PIF3	22	876	451	0.0451682	0.361346	1	1	AT1G11330;AT1G19570;AT1G24530;AT1G56600;AT1G68620;AT2G22190;AT2G22330;AT2G28250;AT2G30860;AT2G38390;AT3G14440;AT3G19710;AT3G45680;AT3G51820;AT3G62150;AT3G62260;AT4G23500;AT4G27560;AT4G37790;AT5G05250;AT5G10170;AT5G56760;
pericycle	MYB111	PIF4	19	890	451	0.183255	0.618512	1	1	AT1G09960;AT1G24530;AT1G24575;AT1G56600;AT1G68620;AT1G68740;AT1G77760;AT2G22190;AT2G29660;AT2G30860;AT2G33770;AT3G14440;AT3G19710;AT3G51820;AT3G62260;AT4G37790;AT5G05250;AT5G10170;AT5G65280;
pericycle	MYB111	PIF5	13	776	451	0.559282	0.64355	1	1	AT1G09960;AT1G24530;AT1G56600;AT1G68620;AT2G18560;AT2G22190;AT2G29660;AT2G33770;AT2G38390;AT3G19710;AT3G51820;AT5G05250;AT5G10170;
pericycle	MYB111	RAP2.3	7	817	451	0.986343	0.986343	1	1	AT1G07610;AT2G18560;AT4G27560;AT5G04340;AT5G05790;AT5G56760;AT5G65280;
pericycle	MYB111	RAP2.3_2	9	774	451	0.911766	0.911766	1	1	AT1G33700;AT2G18560;AT3G51710;AT3G51820;AT5G04340;AT5G05250;AT5G05790;AT5G56760;AT5G65280;
pericycle	MYB111	RAP2.3_3ARY	6	755	451	0.989288	0.989288	1	1	AT1G09960;AT1G77760;AT3G51820;AT5G04340;AT5G56760;AT5G65280;
